step,epoch,metric,value,run_name,run_label,run_id
88,0,grpo/speed/step_time_sec,39.79672711715102,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
89,0,grpo/speed/step_time_sec,39.202982880175114,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
90,0,grpo/speed/step_time_sec,39.95435861684382,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
91,0,grpo/speed/step_time_sec,38.5608988776803,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
92,0,grpo/speed/step_time_sec,38.40338532626629,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
93,0,grpo/speed/step_time_sec,39.03755358979106,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
94,0,grpo/speed/step_time_sec,40.179434126242995,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
95,0,grpo/speed/step_time_sec,39.444525476545095,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
96,0,grpo/speed/step_time_sec,40.180104756727815,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
97,0,grpo/speed/step_time_sec,39.07501842826605,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
98,0,grpo/speed/step_time_sec,40.73310821503401,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
99,0,grpo/speed/step_time_sec,38.20647677779198,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
100,0,grpo/speed/step_time_sec,35.59989853948355,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
101,0,grpo/speed/step_time_sec,38.83617361076176,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
102,0,grpo/speed/step_time_sec,39.71563934721053,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
103,0,grpo/speed/step_time_sec,39.699593756347895,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
104,0,grpo/speed/step_time_sec,38.74010466597974,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
105,0,grpo/speed/step_time_sec,35.996797448024154,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
106,0,grpo/speed/step_time_sec,39.2705260515213,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
107,0,grpo/speed/step_time_sec,39.02754777856171,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
108,0,grpo/speed/step_time_sec,38.43479650653899,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
109,0,grpo/speed/step_time_sec,38.63073986954987,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
110,0,grpo/speed/step_time_sec,40.1243036724627,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
111,0,grpo/speed/step_time_sec,39.43989576026797,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
112,0,grpo/speed/step_time_sec,37.92611715570092,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
113,0,grpo/speed/step_time_sec,39.051842732355,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
114,0,grpo/speed/step_time_sec,39.846328139305115,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
115,0,grpo/speed/step_time_sec,37.05028725229204,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
116,0,grpo/speed/step_time_sec,38.548382963985205,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
117,0,grpo/speed/step_time_sec,37.822849271818995,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
118,0,grpo/speed/step_time_sec,38.89746076799929,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
119,0,grpo/speed/step_time_sec,39.11820985376835,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
120,0,grpo/speed/step_time_sec,38.95107972063124,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
121,0,grpo/speed/step_time_sec,38.823989329859614,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
122,0,grpo/speed/step_time_sec,38.16460341587663,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
123,0,grpo/speed/step_time_sec,37.5502051319927,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
124,0,grpo/speed/step_time_sec,38.13914991915226,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
125,0,grpo/speed/step_time_sec,38.1842687651515,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
126,0,grpo/speed/step_time_sec,38.13799825310707,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
127,0,grpo/speed/step_time_sec,38.99557403661311,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
128,0,grpo/speed/step_time_sec,38.940836099907756,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
129,0,grpo/speed/step_time_sec,38.553818840533495,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
130,0,grpo/speed/step_time_sec,38.55649039708078,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
131,0,grpo/speed/step_time_sec,39.640671126544476,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
132,0,grpo/speed/step_time_sec,39.53256938047707,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
133,0,grpo/speed/step_time_sec,40.071517588570714,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
134,1,grpo/speed/step_time_sec,39.88746322505176,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
135,1,grpo/speed/step_time_sec,36.29274893179536,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
136,1,grpo/speed/step_time_sec,37.281413258984685,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
137,1,grpo/speed/step_time_sec,38.045124128460884,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
138,1,grpo/speed/step_time_sec,35.37655998393893,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
139,1,grpo/speed/step_time_sec,37.15265659429133,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
140,1,grpo/speed/step_time_sec,37.67248848453164,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
141,1,grpo/speed/step_time_sec,36.29406719096005,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
142,1,grpo/speed/step_time_sec,37.87183674424887,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
143,1,grpo/speed/step_time_sec,37.09002232924104,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
144,1,grpo/speed/step_time_sec,38.65079355612397,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
145,1,grpo/speed/step_time_sec,35.92626914381981,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
146,1,grpo/speed/step_time_sec,36.27341512963176,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
147,1,grpo/speed/step_time_sec,39.07607199251652,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
148,1,grpo/speed/step_time_sec,37.20857747271657,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
149,1,grpo/speed/step_time_sec,38.80728258751333,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
150,1,grpo/speed/step_time_sec,39.00260993465781,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
151,1,grpo/speed/step_time_sec,37.71351586282253,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
152,1,grpo/speed/step_time_sec,36.58372350782156,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
153,1,grpo/speed/step_time_sec,38.012636156752706,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
154,1,grpo/speed/step_time_sec,38.23804167844355,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
155,1,grpo/speed/step_time_sec,38.295891067013144,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
156,1,grpo/speed/step_time_sec,37.84860416315496,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
157,1,grpo/speed/step_time_sec,38.70286821015179,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
158,1,grpo/speed/step_time_sec,39.949803622439504,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
159,1,grpo/speed/step_time_sec,39.23096690326929,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
160,1,grpo/speed/step_time_sec,37.84112607873976,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
161,1,grpo/speed/step_time_sec,35.5280283074826,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
162,1,grpo/speed/step_time_sec,37.09869156777859,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
163,1,grpo/speed/step_time_sec,38.547903230413795,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
164,1,grpo/speed/step_time_sec,35.67150457017124,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
165,1,grpo/speed/step_time_sec,38.842709962278605,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
166,1,grpo/speed/step_time_sec,38.991718066856265,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
167,1,grpo/speed/step_time_sec,39.39090151898563,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
168,1,grpo/speed/step_time_sec,36.256397960707545,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
169,1,grpo/speed/step_time_sec,38.94453298859298,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
170,1,grpo/speed/step_time_sec,37.92899665236473,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
171,1,grpo/speed/step_time_sec,39.25915993377566,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
172,1,grpo/speed/step_time_sec,38.684889851137996,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
173,1,grpo/speed/step_time_sec,36.97925578802824,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
174,1,grpo/speed/step_time_sec,36.83898494206369,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
175,1,grpo/speed/step_time_sec,36.543231055140495,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
176,1,grpo/speed/step_time_sec,37.413488211110234,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
177,1,grpo/speed/step_time_sec,37.66259842924774,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
178,1,grpo/speed/step_time_sec,37.6190925296396,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
179,1,grpo/speed/step_time_sec,39.2150453068316,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
180,1,grpo/speed/step_time_sec,37.8003962803632,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
181,1,grpo/speed/step_time_sec,37.4231912214309,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
182,1,grpo/speed/step_time_sec,35.386387610808015,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
183,1,grpo/speed/step_time_sec,37.470917308703065,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
184,1,grpo/speed/step_time_sec,36.079210767522454,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
185,1,grpo/speed/step_time_sec,38.193774219602346,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
186,1,grpo/speed/step_time_sec,37.89342017844319,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
187,1,grpo/speed/step_time_sec,35.9434872251004,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
188,1,grpo/speed/step_time_sec,36.30759286507964,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
189,1,grpo/speed/step_time_sec,39.31064955703914,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
190,1,grpo/speed/step_time_sec,38.819262348115444,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
191,1,grpo/speed/step_time_sec,38.848680870607495,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
192,1,grpo/speed/step_time_sec,39.74586181715131,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
193,1,grpo/speed/step_time_sec,36.98513684421778,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
194,1,grpo/speed/step_time_sec,36.65450940467417,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
195,1,grpo/speed/step_time_sec,37.71113573387265,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
196,1,grpo/speed/step_time_sec,36.967230048030615,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
197,1,grpo/speed/step_time_sec,39.25720549747348,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
198,1,grpo/speed/step_time_sec,37.82764047756791,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
199,1,grpo/speed/step_time_sec,38.40717021934688,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
200,1,grpo/speed/step_time_sec,38.21401281096041,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
201,1,grpo/speed/step_time_sec,39.037684224545956,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
202,1,grpo/speed/step_time_sec,37.791483821347356,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
203,1,grpo/speed/step_time_sec,39.70770541392267,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
204,1,grpo/speed/step_time_sec,38.72024511732161,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
205,1,grpo/speed/step_time_sec,37.474394761025906,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
206,1,grpo/speed/step_time_sec,36.099877974018455,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
207,1,grpo/speed/step_time_sec,37.97057354450226,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
208,1,grpo/speed/step_time_sec,34.718450317159295,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
209,1,grpo/speed/step_time_sec,37.65296304412186,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
210,1,grpo/speed/step_time_sec,39.19755605608225,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
211,1,grpo/speed/step_time_sec,36.35052211023867,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
212,1,grpo/speed/step_time_sec,37.714455001056194,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
213,1,grpo/speed/step_time_sec,37.50050952844322,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
214,1,grpo/speed/step_time_sec,40.13683944568038,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
215,1,grpo/speed/step_time_sec,37.90587071143091,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
216,1,grpo/speed/step_time_sec,36.55855965428054,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
217,1,grpo/speed/step_time_sec,39.38439887389541,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
218,1,grpo/speed/step_time_sec,38.50621162354946,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
219,1,grpo/speed/step_time_sec,37.78689759783447,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
220,1,grpo/speed/step_time_sec,38.21470242738724,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
221,1,grpo/speed/step_time_sec,40.02990540675819,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
222,1,grpo/speed/step_time_sec,37.37928965315223,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
223,1,grpo/speed/step_time_sec,36.07219187170267,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
224,1,grpo/speed/step_time_sec,39.18490227498114,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
225,1,grpo/speed/step_time_sec,38.5808250438422,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
226,1,grpo/speed/step_time_sec,36.57636030763388,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
227,1,grpo/speed/step_time_sec,39.17897319793701,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
228,1,grpo/speed/step_time_sec,37.83622846752405,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
229,1,grpo/speed/step_time_sec,37.252059852704406,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
230,1,grpo/speed/step_time_sec,36.37747569568455,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
231,1,grpo/speed/step_time_sec,40.34382318891585,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
232,1,grpo/speed/step_time_sec,38.038319144397974,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
233,1,grpo/speed/step_time_sec,38.194818921387196,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
234,1,grpo/speed/step_time_sec,38.71836192347109,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
235,1,grpo/speed/step_time_sec,37.904130978509784,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
236,1,grpo/speed/step_time_sec,38.11796528659761,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
237,1,grpo/speed/step_time_sec,40.61749311722815,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
238,1,grpo/speed/step_time_sec,37.26810018718243,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
239,1,grpo/speed/step_time_sec,38.829970413818955,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
240,1,grpo/speed/step_time_sec,38.999249590560794,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
241,1,grpo/speed/step_time_sec,37.418371975421906,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
242,1,grpo/speed/step_time_sec,35.55104233138263,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
243,1,grpo/speed/step_time_sec,36.26845139078796,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
244,1,grpo/speed/step_time_sec,38.317670710384846,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
245,1,grpo/speed/step_time_sec,40.30744927376509,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
246,1,grpo/speed/step_time_sec,36.90584178827703,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
247,1,grpo/speed/step_time_sec,37.66453652828932,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
248,1,grpo/speed/step_time_sec,36.014141807332635,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
249,1,grpo/speed/step_time_sec,37.29108279198408,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
250,1,grpo/speed/step_time_sec,37.73967912979424,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
251,1,grpo/speed/step_time_sec,38.942165641114116,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
252,1,grpo/speed/step_time_sec,38.761135183274746,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
253,1,grpo/speed/step_time_sec,37.5169409122318,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
254,1,grpo/speed/step_time_sec,36.33171673305333,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
255,1,grpo/speed/step_time_sec,39.81302376464009,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
256,1,grpo/speed/step_time_sec,39.2994638774544,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
257,1,grpo/speed/step_time_sec,36.119619868695736,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
258,1,grpo/speed/step_time_sec,39.18139826320112,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
259,1,grpo/speed/step_time_sec,38.74310081638396,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
260,1,grpo/speed/step_time_sec,40.00724985264242,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
261,1,grpo/speed/step_time_sec,37.62769180163741,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
262,1,grpo/speed/step_time_sec,38.68798550590873,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
263,1,grpo/speed/step_time_sec,40.656496211886406,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
264,1,grpo/speed/step_time_sec,36.980521991848946,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
265,1,grpo/speed/step_time_sec,39.21094142831862,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
266,1,grpo/speed/step_time_sec,37.945183923467994,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
267,1,grpo/speed/step_time_sec,40.15248518995941,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
268,2,grpo/speed/step_time_sec,39.873943312093616,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
269,2,grpo/speed/step_time_sec,39.51811044104397,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
270,2,grpo/speed/step_time_sec,39.242018112912774,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
271,2,grpo/speed/step_time_sec,36.57693965360522,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
272,2,grpo/speed/step_time_sec,35.83319229632616,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
273,2,grpo/speed/step_time_sec,37.38290007226169,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
274,2,grpo/speed/step_time_sec,37.3324601855129,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
275,2,grpo/speed/step_time_sec,38.45819227769971,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
276,2,grpo/speed/step_time_sec,38.991345044225454,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
277,2,grpo/speed/step_time_sec,38.53600359708071,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
278,2,grpo/speed/step_time_sec,38.50582562573254,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
279,2,grpo/speed/step_time_sec,35.50340147688985,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
280,2,grpo/speed/step_time_sec,38.78306926600635,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
281,2,grpo/speed/step_time_sec,39.91613167338073,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
282,2,grpo/speed/step_time_sec,36.976032584905624,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
283,2,grpo/speed/step_time_sec,38.51539989747107,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
284,2,grpo/speed/step_time_sec,38.32509271800518,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
285,2,grpo/speed/step_time_sec,37.34694229066372,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
286,2,grpo/speed/step_time_sec,39.995586754754186,grpo_vllm_server_pynccl_3epoch_grpo,"vLLM server, PyNccl",fupdbes4
