step,epoch,metric,value,run_name,run_label,run_key,run_id
211,1,grpo/train/kl,0.037498943507671356,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
212,1,grpo/train/kl,0.02130928635597229,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
213,1,grpo/train/kl,0.045345768332481384,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
214,1,grpo/train/kl,0.033941395580768585,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
215,1,grpo/train/kl,0.02968021295964718,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
216,1,grpo/train/kl,0.04508700221776962,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
217,1,grpo/train/kl,0.046488139778375626,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
218,1,grpo/train/kl,0.05306321009993553,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
219,1,grpo/train/kl,0.05197542533278465,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
220,1,grpo/train/kl,0.041728150099515915,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
221,1,grpo/train/kl,0.0461205430328846,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
222,1,grpo/train/kl,0.037116874009370804,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
223,1,grpo/train/kl,0.03254690766334534,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
224,1,grpo/train/kl,0.027411438524723053,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
225,1,grpo/train/kl,0.028544174507260323,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
226,1,grpo/train/kl,0.038233641535043716,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
227,1,grpo/train/kl,0.04741489887237549,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
228,1,grpo/train/kl,0.017896266654133797,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
229,1,grpo/train/kl,0.03961673751473427,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
230,1,grpo/train/kl,0.030457796528935432,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
231,1,grpo/train/kl,0.04811763018369675,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
232,1,grpo/train/kl,0.03004925511777401,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
233,1,grpo/train/kl,0.032491471618413925,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
234,2,grpo/train/kl,0.019324088469147682,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
235,2,grpo/train/kl,0.02408156916499138,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
236,2,grpo/train/kl,0.05827054753899574,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
237,2,grpo/train/kl,0.0424056313931942,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
238,2,grpo/train/kl,0.03129072114825249,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
239,2,grpo/train/kl,0.020227769389748573,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
240,2,grpo/train/kl,0.04245090112090111,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
241,2,grpo/train/kl,0.03968818485736847,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
242,2,grpo/train/kl,0.030361346900463104,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
243,2,grpo/train/kl,0.0343874953687191,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
244,2,grpo/train/kl,0.02368767000734806,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
245,2,grpo/train/kl,0.03771757334470749,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
246,2,grpo/train/kl,0.042661529034376144,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
247,2,grpo/train/kl,0.04141722619533539,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
248,2,grpo/train/kl,0.029761893674731255,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
249,2,grpo/train/kl,0.035962194204330444,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
250,2,grpo/train/kl,0.05137978494167328,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
251,2,grpo/train/kl,0.020668547600507736,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
252,2,grpo/train/kl,0.06390426307916641,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
253,2,grpo/train/kl,0.028691820800304413,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
254,2,grpo/train/kl,0.05302060768008232,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
255,2,grpo/train/kl,0.028546050190925598,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
256,2,grpo/train/kl,0.05079667270183563,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
257,2,grpo/train/kl,0.03677108511328697,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
258,2,grpo/train/kl,0.046162717044353485,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
259,2,grpo/train/kl,0.050501689314842224,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
260,2,grpo/train/kl,0.02455289661884308,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
261,2,grpo/train/kl,0.05498864874243736,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
262,2,grpo/train/kl,0.02020433358848095,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
263,2,grpo/train/kl,0.030379019677639008,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
264,2,grpo/train/kl,0.05738256499171257,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
265,2,grpo/train/kl,0.04978441819548607,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
266,2,grpo/train/kl,0.1393808275461197,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
267,2,grpo/train/kl,0.06629488617181778,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
268,2,grpo/train/kl,0.050850920379161835,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
269,2,grpo/train/kl,0.04847138375043869,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
270,2,grpo/train/kl,0.03678254783153534,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
271,2,grpo/train/kl,0.037032414227724075,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
272,2,grpo/train/kl,0.054972488433122635,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
273,2,grpo/train/kl,0.038737181574106216,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
274,2,grpo/train/kl,0.04024627432227135,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
275,2,grpo/train/kl,0.02771878056228161,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
276,2,grpo/train/kl,0.02019318751990795,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
277,2,grpo/train/kl,0.02838149107992649,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
278,2,grpo/train/kl,0.05686509609222412,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
279,2,grpo/train/kl,0.04565167799592018,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
280,2,grpo/train/kl,0.04835408180952072,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
281,2,grpo/train/kl,0.05025305598974228,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
282,2,grpo/train/kl,0.025017855688929558,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
283,2,grpo/train/kl,0.036528330296278,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
284,2,grpo/train/kl,0.1202981173992157,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
285,2,grpo/train/kl,0.040741827338933945,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
286,2,grpo/train/kl,0.10122746974229813,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
287,2,grpo/train/kl,0.03927905857563019,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
288,2,grpo/train/kl,0.13931192457675934,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
289,2,grpo/train/kl,0.06340055167675018,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
290,2,grpo/train/kl,0.03158969804644585,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
291,2,grpo/train/kl,0.07878226786851883,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
292,2,grpo/train/kl,0.11643476784229279,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
293,2,grpo/train/kl,0.05046217888593674,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
294,2,grpo/train/kl,0.028525950387120247,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
295,2,grpo/train/kl,0.03144503012299538,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
296,2,grpo/train/kl,0.04875246062874794,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
297,2,grpo/train/kl,0.0374339334666729,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
298,2,grpo/train/kl,0.048771776258945465,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
299,2,grpo/train/kl,0.03709759935736656,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
300,2,grpo/train/kl,0.06697413325309753,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
301,2,grpo/train/kl,0.0455797053873539,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
302,2,grpo/train/kl,0.0433979332447052,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
303,2,grpo/train/kl,0.04939808323979378,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
304,2,grpo/train/kl,0.0983266606926918,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
305,2,grpo/train/kl,0.05054138973355293,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
306,2,grpo/train/kl,0.08688224107027054,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
307,2,grpo/train/kl,0.04357770085334778,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
308,2,grpo/train/kl,0.03658009693026543,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
309,2,grpo/train/kl,0.11654695868492126,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
310,2,grpo/train/kl,0.0965702161192894,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
311,2,grpo/train/kl,0.04518960416316986,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
312,2,grpo/train/kl,0.03819771483540535,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
313,2,grpo/train/kl,0.07536721229553223,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
314,2,grpo/train/kl,0.04588496685028076,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
315,2,grpo/train/kl,0.053672969341278076,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
316,2,grpo/train/kl,0.033259328454732895,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
317,2,grpo/train/kl,0.0686183050274849,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
318,2,grpo/train/kl,0.054703034460544586,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
319,2,grpo/train/kl,0.06430605053901672,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
320,2,grpo/train/kl,0.04688720405101776,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
321,2,grpo/train/kl,0.07059337198734283,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
322,2,grpo/train/kl,0.03638364374637604,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
323,2,grpo/train/kl,0.06787360459566116,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
324,2,grpo/train/kl,0.05221615731716156,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
325,2,grpo/train/kl,0.06211000680923462,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
326,2,grpo/train/kl,0.15196265280246735,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
327,2,grpo/train/kl,0.03546539694070816,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
328,2,grpo/train/kl,0.11232965439558029,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
329,2,grpo/train/kl,0.0537601113319397,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
330,2,grpo/train/kl,0.0558742955327034,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
331,2,grpo/train/kl,0.05272292345762253,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
332,2,grpo/train/kl,0.05887275189161301,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
333,2,grpo/train/kl,0.05091700702905655,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
334,2,grpo/train/kl,0.06824896484613419,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
335,2,grpo/train/kl,0.12590697407722473,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
336,2,grpo/train/kl,0.0614740364253521,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
337,2,grpo/train/kl,0.04603656008839607,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
338,2,grpo/train/kl,0.04903355985879898,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
339,2,grpo/train/kl,0.1427709013223648,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
340,2,grpo/train/kl,0.06624450534582138,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
341,2,grpo/train/kl,0.06536352634429932,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
342,2,grpo/train/kl,0.04537997394800186,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
343,2,grpo/train/kl,0.05290690436959267,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
344,2,grpo/train/kl,0.04725411906838417,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
345,2,grpo/train/kl,0.2021917700767517,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
346,2,grpo/train/kl,0.1587585210800171,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
347,2,grpo/train/kl,0.08566489070653915,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
348,2,grpo/train/kl,0.08584282547235489,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
349,2,grpo/train/kl,0.1878046840429306,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
350,2,grpo/train/kl,0.055539507418870926,grpo_hf_3epoch_grpo,"HF, GRPO loss",hf_grpo,gxjdrypi
1,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
2,0,grpo/train/reward,0.012500000186264515,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
3,0,grpo/train/reward,0.5,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
4,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
5,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
6,0,grpo/train/reward,0.5,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
7,0,grpo/train/reward,0.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
8,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
9,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
10,0,grpo/train/reward,0.26249998807907104,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
11,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
12,0,grpo/train/reward,0.75,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
13,0,grpo/train/reward,0.5,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
14,0,grpo/train/reward,0.5,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
15,0,grpo/train/reward,0.512499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
16,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
17,0,grpo/train/reward,0.26249998807907104,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
18,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
19,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
20,0,grpo/train/reward,0.02500000037252903,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
21,0,grpo/train/reward,1.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
22,0,grpo/train/reward,0.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
23,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
24,0,grpo/train/reward,1.024999976158142,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
25,0,grpo/train/reward,0.012500000186264515,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
26,0,grpo/train/reward,0.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
27,0,grpo/train/reward,0.75,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
28,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
29,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
30,0,grpo/train/reward,0.512499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
31,0,grpo/train/reward,0.5,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
32,0,grpo/train/reward,0.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
33,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
34,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
35,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
36,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
37,0,grpo/train/reward,0.2749999761581421,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
38,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
39,0,grpo/train/reward,0.75,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
40,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
41,0,grpo/train/reward,0.26249998807907104,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
42,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
43,0,grpo/train/reward,1.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
44,0,grpo/train/reward,0.2749999761581421,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
45,0,grpo/train/reward,0.25,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
46,0,grpo/train/reward,0.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
47,0,grpo/train/reward,0.7874999642372131,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
48,0,grpo/train/reward,0.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
49,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
50,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
51,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
52,0,grpo/train/reward,0.512499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
53,0,grpo/train/reward,1.024999976158142,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
54,0,grpo/train/reward,0.5249999761581421,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
55,0,grpo/train/reward,1.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
56,0,grpo/train/reward,1.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
57,0,grpo/train/reward,0.5249999761581421,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
58,0,grpo/train/reward,0.762499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
59,0,grpo/train/reward,0.512499988079071,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
60,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
61,0,grpo/train/reward,1.0,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
62,0,grpo/train/reward,0.28749996423721313,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
63,0,grpo/train/reward,0.012500000186264515,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
64,0,grpo/train/reward,1.024999976158142,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
65,0,grpo/train/reward,0.7874999642372131,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
66,0,grpo/train/reward,0.5249999761581421,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
67,0,grpo/train/reward,1.0125000476837158,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
68,0,grpo/train/reward,1.024999976158142,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
69,0,grpo/train/reward,0.7999999523162842,grpo_hf_3epoch_dr_grpo,"HF, Dr. GRPO loss",hf_dr_grpo,2iwypxqk
